Time [s],Packet ID,MOSI,MISO
12.399713583333334,38,0x02,0xFF
12.399751666666667,38,0xFF,0xF3
12.399779291666666,38,0xFF,0xA2
12.399806791666666,38,0xFF,0x38
12.500703666666666,39,0xF4,0xFF
12.866392500000000,40,0x1A,0xFF
12.866419791666667,40,0x02,0xFF
12.866457916666667,40,0xFF,0xE7
12.866485541666666,40,0xFF,0xAE
12.866513166666667,40,0xFF,0x38
12.967413416666666,41,0xF4,0xFF
13.333101250000000,42,0x1A,0xFF
13.333128541666667,42,0x02,0xFF
13.333166625000000,42,0xFF,0xCE
13.333194166666667,42,0xFF,0x97
13.333221750000000,42,0xFF,0x38
13.434101791666667,43,0xF4,0xFF
13.799868083333333,44,0x1A,0xFF
13.799895375000000,44,0x02,0xFF
13.799933500000000,44,0xFF,0xCF
13.799961124999999,44,0xFF,0x9F
13.799988750000001,44,0xFF,0x38
13.900926999999999,45,0xF4,0xFF
14.266701416666667,46,0x1A,0xFF
14.266728708333334,46,0x02,0xFF
14.266766791666667,46,0xFF,0x84
14.266794250000000,46,0xFF,0x9E
14.266821833333333,46,0xFF,0x38
14.367723666666667,47,0xF4,0xFF
14.733366791666667,48,0x1A,0xFF
14.733394083333334,48,0x02,0xFF
14.733432208333333,48,0xFF,0xFF
14.733459916666666,48,0xFF,0x88
14.733487374999999,48,0xFF,0x38
14.834350375000000,49,0xF4,0xFF
15.199926250000001,50,0x1A,0xFF
15.199953541666666,50,0x02,0xFF
15.199991624999999,50,0xFF,0x24
15.200019083333334,50,0xFF,0x86
15.200046583333334,50,0xFF,0x38
15.300905208333333,51,0xF4,0xFF
15.666441000000001,52,0x1A,0xFF
15.666468291666666,52,0x02,0xFF
15.666506375000001,52,0xFF,0x46
15.666533875000001,52,0xFF,0xAA
15.666561416666667,52,0xFF,0x38
15.767425458333333,53,0xF4,0xFF
16.133949874999999,54,0x1A,0xFF
16.133977166666668,54,0x02,0xFF
16.134015250000001,54,0xFF,0xDB
16.134042874999999,54,0xFF,0xA5
16.134070375000000,54,0xFF,0x38
16.234938541666665,55,0xF4,0xFF
16.600577666666666,56,0x1A,0xFF
16.600604958333335,56,0x02,0xFF
16.600643041666668,56,0xFF,0xF2
16.600670624999999,56,0xFF,0x9F
16.600698208333334,56,0xFF,0x38
16.701585041666668,57,0xF4,0xFF
17.067424333333335,58,0x1A,0xFF
17.067451625000000,58,0x02,0xFF
17.067489750000000,58,0xFF,0x65
17.067517333333335,58,0xFF,0xAF
17.067544958333333,58,0xFF,0x38
17.168472208333334,59,0xF4,0xFF
17.534163416666665,60,0x1A,0xFF
17.534190708333334,60,0x02,0xFF
17.534228750000000,60,0xFF,0xDA
17.534256333333332,60,0xFF,0xA7
17.534283916666666,60,0xFF,0x38
17.635197500000000,61,0xF4,0xFF
18.000946666666668,62,0x1A,0xFF
18.000973958333333,62,0x02,0xFF
18.001012083333332,62,0xFF,0x90
18.001039541666668,62,0xFF,0x6A
18.001067041666666,62,0xFF,0x38
18.101969250000000,63,0xF4,0xFF
18.466689583333334,64,0x1A,0xFF
18.466716874999999,64,0x02,0xFF
18.466754999999999,64,0xFF,0xD5
18.466782583333334,64,0xFF,0x92
18.466810083333332,64,0xFF,0x38
18.567715583333332,65,0xF4,0xFF
18.933483333333335,66,0x1A,0xFF
18.933510625000000,66,0x02,0xFF
18.933548750000000,66,0xFF,0xD1
18.933576291666668,66,0xFF,0xAB
18.933603874999999,66,0xFF,0x38
19.034524666666666,67,0xF4,0xFF
19.400209708333332,68,0x1A,0xFF
19.400236958333334,68,0x02,0xFF
19.400275041666667,68,0xFF,0x7C
19.400302624999998,68,0xFF,0xA2
19.400330125000000,68,0xFF,0x38
19.501241374999999,69,0xF4,0xFF
19.866952416666667,70,0x1A,0xFF
19.866979708333332,70,0x02,0xFF
19.867017791666665,70,0xFF,0x98
19.867045291666667,70,0xFF,0x93
19.867072833333335,70,0xFF,0x38
19.967991833333333,71,0xF4,0xFF
20.333873874999998,72,0x1A,0xFF
20.333901208333334,72,0x02,0xFF
20.333939375000000,72,0xFF,0xB6
20.333966958333335,72,0xFF,0xB4
20.333994541666666,72,0xFF,0x38
20.434940291666667,73,0xF4,0xFF
20.800742708333335,74,0x1A,0xFF
20.800770041666667,74,0x02,0xFF
20.800808166666666,74,0xFF,0xE4
20.800835750000001,74,0xFF,0x79
20.800863333333332,74,0xFF,0x38
20.901809333333333,75,0xF4,0xFF
21.267486166666668,76,0x1A,0xFF
21.267513458333333,76,0x02,0xFF
21.267551583333333,76,0xFF,0xD0
21.267579083333334,76,0xFF,0xA6
21.267606624999999,76,0xFF,0x38
21.368507541666666,77,0xF4,0xFF
21.734303749999999,78,0x1A,0xFF
21.734331041666668,78,0x02,0xFF
21.734369125000001,78,0xFF,0xAF
21.734396749999998,78,0xFF,0x9F
21.734424375000000,78,0xFF,0x38
21.835373000000001,79,0xF4,0xFF
22.201242708333332,80,0x1A,0xFF
22.201270000000001,80,0x02,0xFF
22.201308125000001,80,0xFF,0xF5
22.201335749999998,80,0xFF,0xAA
22.201363291666667,80,0xFF,0x38
22.302341416666668,81,0xF4,0xFF
22.667227458333333,82,0x1A,0xFF
22.667254750000001,82,0x02,0xFF
22.667292875000001,82,0xFF,0xD2
22.667320416666666,82,0xFF,0x9C
22.667347958333334,82,0xFF,0x38
22.768256874999999,83,0xF4,0xFF
23.133963333333334,84,0x1A,0xFF
23.133990624999999,84,0x02,0xFF
23.134028708333332,84,0xFF,0xF9
23.134056333333334,84,0xFF,0x96
23.134083875000002,84,0xFF,0x38
23.235000791666668,85,0xF4,0xFF
23.600824291666665,86,0x1A,0xFF
23.600851583333334,86,0x02,0xFF
23.600889666666667,86,0xFF,0xD2
23.600917208333332,86,0xFF,0x9E
23.600944791666667,86,0xFF,0x38
23.701852666666667,87,0xF4,0xFF
24.067638833333334,88,0x1A,0xFF
24.067666166666665,88,0x02,0xFF
24.067704249999998,88,0xFF,0xA2
24.067731750000000,88,0xFF,0xB2
24.067759333333335,88,0xFF,0x38
24.168647541666665,89,0xF4,0xFF
24.534396666666666,90,0x1A,0xFF
24.534423958333335,90,0x02,0xFF
24.534462083333334,90,0xFF,0xED
24.534489708333332,90,0xFF,0x9D
24.534517333333334,90,0xFF,0x38
24.635449458333333,91,0xF4,0xFF
25.001233166666665,92,0x1A,0xFF
25.001260500000001,92,0x02,0xFF
25.001298583333334,92,0xFF,0xFB
25.001326291666668,92,0xFF,0x7F
25.001353958333333,92,0xFF,0x38
25.102301083333334,93,0xF4,0xFF
25.468053625000000,94,0x1A,0xFF
25.468080916666668,94,0x02,0xFF
25.468119000000002,94,0xFF,0xCB
25.468146583333333,94,0xFF,0x9B
25.468174208333334,94,0xFF,0x38
25.569094041666666,95,0xF4,0xFF
25.934886375000001,96,0x1A,0xFF
25.934913708333333,96,0x02,0xFF
25.934951791666666,96,0xFF,0xAD
25.934979375000001,96,0xFF,0xB4
25.935006916666666,96,0xFF,0x38
26.035911500000001,97,0xF4,0xFF
26.401554041666667,98,0x1A,0xFF
26.401581291666666,98,0x02,0xFF
26.401619374999999,98,0xFF,0x34
26.401646875000001,98,0xFF,0xC6
26.401674416666665,98,0xFF,0x38
26.502576458333333,99,0xF4,0xFF
26.868248999999999,100,0x1A,0xFF
26.868276291666668,100,0x02,0xFF
26.868314416666667,100,0xFF,0x16
26.868341916666665,100,0xFF,0xBC
26.868369458333333,100,0xFF,0x38
26.969262583333332,101,0xF4,0xFF
27.334991750000000,102,0x1A,0xFF
27.335019041666666,102,0x02,0xFF
27.335057124999999,102,0xFF,0xC1
27.335084625000000,102,0xFF,0xC1
27.335112166666665,102,0xFF,0x38
27.436031041666666,103,0xF4,0xFF
27.800834708333333,104,0x1A,0xFF
27.800861999999999,104,0x02,0xFF
27.800900083333332,104,0xFF,0x21
27.800927541666667,104,0xFF,0xB6
27.800955125000002,104,0xFF,0x38
27.901857166666666,105,0xF4,0xFF
28.267553541666668,106,0x1A,0xFF
28.267580791666667,106,0x02,0xFF
28.267618875000000,106,0xFF,0x07
28.267646375000002,106,0xFF,0x93
28.267673875000000,106,0xFF,0x38
28.368550416666668,107,0xF4,0xFF
28.734282291666666,108,0x1A,0xFF
28.734309583333335,108,0x02,0xFF
28.734347666666668,108,0xFF,0x61
28.734375166666666,108,0xFF,0x9F
28.734402750000001,108,0xFF,0x38
28.835269250000000,109,0xF4,0xFF
29.200873916666666,110,0x1A,0xFF
29.200901208333335,110,0x02,0xFF
29.200939250000001,110,0xFF,0xE7
29.200966874999999,110,0xFF,0xB7
29.200994458333334,110,0xFF,0x38
29.301829291666667,111,0xF4,0xFF
29.668466333333335,112,0x1A,0xFF
29.668493625000000,112,0x02,0xFF
29.668531708333333,112,0xFF,0x95
29.668559208333335,112,0xFF,0xA7
29.668586791666666,112,0xFF,0x38
29.769468166666666,113,0xF4,0xFF
30.135037708333332,114,0x1A,0xFF
30.135065000000001,114,0x02,0xFF
30.135103125000001,114,0xFF,0xE9
30.135130708333332,114,0xFF,0xBD
30.135158291666666,114,0xFF,0x38
30.236009249999999,115,0xF4,0xFF
30.601611833333333,116,0x1A,0xFF
30.601639124999998,116,0x02,0xFF
30.601677208333335,116,0xFF,0xFC
30.601704791666666,116,0xFF,0xCB
30.601732375000001,116,0xFF,0x38
30.702574166666668,117,0xF4,0xFF
31.068042375000001,118,0x1A,0xFF
31.068069666666666,118,0x02,0xFF
31.068107749999999,118,0xFF,0x02
31.068135166666668,118,0xFF,0xAA
31.068162708333332,118,0xFF,0x38
31.169045041666667,119,0xF4,0xFF
31.534613250000000,120,0x1A,0xFF
31.534640541666668,120,0x02,0xFF
31.534678625000002,120,0xFF,0x77
31.534706208333333,120,0xFF,0x9F
31.534733791666667,120,0xFF,0x38
31.635605000000002,121,0xF4,0xFF
32.001233708333331,122,0x1A,0xFF
32.001261000000000,122,0x02,0xFF
32.001299083333336,122,0xFF,0xBE
32.001326749999997,122,0xFF,0xB7
32.001354374999998,122,0xFF,0x38
32.102268958333333,123,0xF4,0xFF
32.468019166666664,124,0x1A,0xFF
32.468046500000000,124,0x02,0xFF
32.468084625000003,124,0xFF,0x50
32.468112083333331,124,0xFF,0x93
32.468139624999999,124,0xFF,0x38
32.569072541666664,125,0xF4,0xFF
32.934801541666666,126,0x1A,0xFF
32.934828833333334,126,0x02,0xFF
32.934866916666664,126,0xFF,0xB6
32.934894499999999,126,0xFF,0x8F
32.934922083333333,126,0xFF,0x38
33.035838499999997,127,0xF4,0xFF
33.401657499999999,128,0x1A,0xFF
33.401684791666668,128,0x02,0xFF
33.401722916666664,128,0xFF,0xD7
33.401750541666665,128,0xFF,0xA1
33.401778041666667,128,0xFF,0x38
33.502719374999998,129,0xF4,0xFF
33.868383291666667,130,0x1A,0xFF
33.868410583333336,130,0x02,0xFF
33.868448666666666,130,0xFF,0x2A
33.868476166666667,130,0xFF,0x98
33.868503666666669,130,0xFF,0x38
33.969387500000003,131,0xF4,0xFF
34.335089250000003,132,0x1A,0xFF
34.335116541666665,132,0x02,0xFF
34.335154625000001,132,0xFF,0x59
34.335182166666669,132,0xFF,0x7C
34.335209749999997,132,0xFF,0x38
34.436103791666667,133,0xF4,0xFF
34.801799208333335,134,0x1A,0xFF
34.801826499999997,134,0x02,0xFF
34.801864625000000,134,0xFF,0x39
34.801892166666669,134,0xFF,0x99
34.801919750000003,134,0xFF,0x38
34.902817291666665,135,0xF4,0xFF
35.268493999999997,136,0x1A,0xFF
35.268521291666666,136,0x02,0xFF
35.268559375000002,136,0xFF,0x63
35.268586916666663,136,0xFF,0x9F
35.268614499999998,136,0xFF,0x38
35.369497208333335,137,0xF4,0xFF
35.735187291666669,138,0x1A,0xFF
35.735214583333331,138,0x02,0xFF
35.735252625000001,138,0xFF,0xED
35.735280250000002,138,0xFF,0xAB
35.735307791666663,138,0xFF,0x38
35.836190000000002,139,0xF4,0xFF
36.201992250000004,140,0x1A,0xFF
36.202019541666665,140,0x02,0xFF
36.202057666666668,140,0xFF,0xC5
36.202085250000003,140,0xFF,0x96
36.202112791666664,140,0xFF,0x38
36.303022041666665,141,0xF4,0xFF
36.668694500000001,142,0x1A,0xFF
36.668721791666670,142,0x02,0xFF
36.668759916666666,142,0xFF,0xF0
36.668787458333334,142,0xFF,0xCC
36.668815000000002,142,0xFF,0x38
36.769697666666666,143,0xF4,0xFF
37.135332041666665,144,0x1A,0xFF
37.135359333333334,144,0x02,0xFF
37.135397458333337,144,0xFF,0x89
37.135424916666665,144,0xFF,0xD6
37.135452500000000,144,0xFF,0x38
37.236354624999997,145,0xF4,0xFF
37.602036875000003,146,0x1A,0xFF
37.602064166666665,146,0x02,0xFF
37.602102250000002,146,0xFF,0x96
37.602129791666670,146,0xFF,0x87
37.602157333333331,146,0xFF,0x38
37.703050583333336,147,0xF4,0xFF
38.068696708333334,148,0x1A,0xFF
38.068724000000003,148,0x02,0xFF
38.068762083333333,148,0xFF,0x31
38.068789541666668,148,0xFF,0xAB
38.068817125000002,148,0xFF,0x38
38.169662041666669,149,0xF4,0xFF
38.535291624999999,150,0x1A,0xFF
38.535318916666668,150,0x02,0xFF
38.535356999999998,150,0xFF,0x83
38.535384458333333,150,0xFF,0xB5
38.535412041666667,150,0xFF,0x38
38.636323916666669,151,0xF4,0xFF
39.002037625000000,152,0x1A,0xFF
39.002064958333335,152,0x02,0xFF
39.002103041666665,152,0xFF,0x32
39.002130541666666,152,0xFF,0xA5
39.002158083333335,152,0xFF,0x38
39.103075124999997,153,0xF4,0xFF
39.468849874999997,154,0x1A,0xFF
39.468877166666665,154,0x02,0xFF
39.468915208333335,154,0xFF,0x14
39.468942666666663,154,0xFF,0xC2
39.468970166666665,154,0xFF,0x38
39.569851374999999,155,0xF4,0xFF
39.935496375000000,156,0x1A,0xFF
39.935523708333335,156,0x02,0xFF
39.935561791666665,156,0xFF,0x03
39.935589250000000,156,0xFF,0x92
39.935616750000001,156,0xFF,0x38
40.036524583333332,157,0xF4,0xFF
40.402261166666669,158,0x1A,0xFF
40.402288458333331,158,0x02,0xFF
40.402326583333334,158,0xFF,0xC8
40.402354083333336,158,0xFF,0xA6
40.402381624999997,158,0xFF,0x38
40.503340000000001,159,0xF4,0xFF
40.869284749999998,160,0x1A,0xFF
40.869312083333334,160,0x02,0xFF
40.869350208333330,160,0xFF,0x73
40.869377833333331,160,0xFF,0x95
40.869405374999999,160,0xFF,0x38
40.970366499999997,161,0xF4,0xFF
41.335237999999997,162,0x1A,0xFF
41.335265291666666,162,0x02,0xFF
41.335303375000002,162,0xFF,0xFF
41.335331083333337,162,0xFF,0xAD
41.335358666666664,162,0xFF,0x38
41.436254083333331,163,0xF4,0xFF
41.802033083333335,164,0x1A,0xFF
41.802060375000003,164,0x02,0xFF
41.802098416666666,164,0xFF,0x19
41.802125916666668,164,0xFF,0xCC
41.802153458333336,164,0xFF,0x38
41.903064458333333,165,0xF4,0xFF
42.268790333333335,166,0x1A,0xFF
42.268817666666664,166,0x02,0xFF
42.268855791666667,166,0xFF,0xF5
42.268883416666668,166,0xFF,0xA8
42.268910958333336,166,0xFF,0x38
42.369866666666667,167,0xF4,0xFF
42.735695624999998,168,0x1A,0xFF
42.735722958333334,168,0x02,0xFF
42.735761041666663,168,0xFF,0x1C
42.735788541666665,168,0xFF,0xA9
42.735816083333333,168,0xFF,0x38
42.836750125000002,169,0xF4,0xFF
43.202550416666668,170,0x1A,0xFF
43.202577708333337,170,0x02,0xFF
43.202615833333333,170,0xFF,0xE3
43.202643416666668,170,0xFF,0xAC
43.202671000000002,170,0xFF,0x38
43.303607583333331,171,0xF4,0xFF
43.669381416666667,172,0x1A,0xFF
43.669408708333336,172,0x02,0xFF
43.669446833333332,172,0xFF,0xB5
43.669474416666667,172,0xFF,0x9F
43.669502000000001,172,0xFF,0x38
43.770451416666667,173,0xF4,0xFF
44.136213916666669,174,0x1A,0xFF
44.136241208333331,174,0x02,0xFF
44.136279291666668,174,0xFF,0xB8
44.136306833333336,174,0xFF,0xC2
44.136334333333330,174,0xFF,0x38
44.237254125000000,175,0xF4,0xFF
44.603049458333331,176,0x1A,0xFF
44.603076750000000,176,0x02,0xFF
44.603114875000003,176,0xFF,0x22
44.603142374999997,176,0xFF,0xB1
44.603169916666666,176,0xFF,0x38
44.704114625000003,177,0xF4,0xFF
45.068780833333335,178,0x1A,0xFF
45.068808124999997,178,0x02,0xFF
45.068846208333333,178,0xFF,0xBC
45.068873791666668,178,0xFF,0xBF
45.068901458333336,178,0xFF,0x38
45.169814083333335,179,0xF4,0xFF
45.536460958333336,180,0x1A,0xFF
45.536488249999998,180,0x02,0xFF
45.536526291666668,180,0xFF,0xFC
45.536553916666669,180,0xFF,0xAF
45.536581541666663,180,0xFF,0x38
45.637489083333335,181,0xF4,0xFF
46.002237791666666,182,0x1A,0xFF
46.002265125000001,182,0x02,0xFF
46.002303249999997,182,0xFF,0x81
46.002330749999999,182,0xFF,0xA0
46.002358208333334,182,0xFF,0x38
46.103302124999999,183,0xF4,0xFF
46.469159166666664,184,0x1A,0xFF
46.469186458333333,184,0x02,0xFF
46.469224541666669,184,0xFF,0xAB
46.469252083333330,184,0xFF,0xAA
46.469279624999999,184,0xFF,0x38
46.570210833333334,185,0xF4,0xFF
46.936005750000000,186,0x1A,0xFF
46.936033041666668,186,0x02,0xFF
46.936071124999998,186,0xFF,0x78
46.936098666666666,186,0xFF,0x9E
46.936126250000001,186,0xFF,0x38
47.037025374999999,187,0xF4,0xFF
47.402696958333337,188,0x1A,0xFF
47.402724249999999,188,0x02,0xFF
47.402762333333335,188,0xFF,0xEC
47.402789916666670,188,0xFF,0xD0
47.402817416666664,188,0xFF,0x38
47.503705500000002,189,0xF4,0xFF
47.869518291666665,190,0x1A,0xFF
47.869545625000001,190,0x02,0xFF
47.869583749999997,190,0xFF,0x01
47.869611166666665,190,0xFF,0xBD
47.869638791666667,190,0xFF,0x38
47.970567666666668,191,0xF4,0xFF
48.336428499999997,192,0x1A,0xFF
48.336455791666666,192,0x02,0xFF
48.336493916666669,192,0xFF,0xAB
48.336521541666670,192,0xFF,0xAB
48.336549124999998,192,0xFF,0x38
48.437452999999998,193,0xF4,0xFF
48.803056249999997,194,0x1A,0xFF
48.803083541666666,194,0x02,0xFF
48.803121625000003,194,0xFF,0xD5
48.803149166666664,194,0xFF,0xA1
48.803176624999999,194,0xFF,0x38
48.904062000000003,195,0xF4,0xFF
49.269762541666665,196,0x1A,0xFF
49.269789833333334,196,0x02,0xFF
49.269827916666664,196,0xFF,0x6D
49.269855499999998,196,0xFF,0x9C
49.269883083333333,196,0xFF,0x38
49.370778625000000,197,0xF4,0xFF
49.736498583333336,198,0x1A,0xFF
49.736525874999998,198,0x02,0xFF
49.736563958333335,198,0xFF,0xC9
49.736591500000003,198,0xFF,0x8F
49.736619083333331,198,0xFF,0x38
49.837571500000003,199,0xF4,0xFF
50.203321250000002,200,0x1A,0xFF
50.203348541666664,200,0x02,0xFF
50.203386625000000,200,0xFF,0x09
50.203414083333335,200,0xFF,0xC1
50.203441583333330,200,0xFF,0x38
50.304337291666670,201,0xF4,0xFF
50.670028833333333,202,0x1A,0xFF
50.670056125000002,202,0x02,0xFF
50.670094208333332,202,0xFF,0x2A
50.670121708333333,202,0xFF,0xBA
50.670149250000001,202,0xFF,0x38
50.771055291666670,203,0xF4,0xFF
51.136867166666669,204,0x1A,0xFF
51.136894458333330,204,0x02,0xFF
51.136932583333333,204,0xFF,0x6D
51.136960166666668,204,0xFF,0x97
51.136987750000003,204,0xFF,0x38
51.237915916666665,205,0xF4,0xFF
51.602726124999997,206,0x1A,0xFF
51.602753416666665,206,0x02,0xFF
51.602791500000002,206,0xFF,0xCE
51.602819083333330,206,0xFF,0xBB
51.602846708333331,206,0xFF,0x38
51.703787124999998,207,0xF4,0xFF
52.069544416666666,208,0x1A,0xFF
52.069571708333335,208,0x02,0xFF
52.069609833333331,208,0xFF,0x0F
52.069637374999999,208,0xFF,0x98
52.069664916666667,208,0xFF,0x38
52.170554583333335,209,0xF4,0xFF
52.536256666666667,210,0x1A,0xFF
52.536283958333335,210,0x02,0xFF
52.536322083333332,210,0xFF,0x3B
52.536349666666666,210,0xFF,0x97
52.536377250000001,210,0xFF,0x38
52.637295583333334,211,0xF4,0xFF
53.003058375000002,212,0x1A,0xFF
53.003085666666664,212,0x02,0xFF
53.003123750000000,212,0xFF,0xE0
53.003151208333335,212,0xFF,0x91
53.003178708333330,212,0xFF,0x38
53.104102374999997,213,0xF4,0xFF
53.469893708333331,214,0x1A,0xFF
53.469921041666666,214,0x02,0xFF
53.469959125000003,214,0xFF,0x06
53.469986583333331,214,0xFF,0xB2
53.470014124999999,214,0xFF,0x38
53.570941458333330,215,0xF4,0xFF
53.936730083333330,216,0x1A,0xFF
53.936757374999999,216,0x02,0xFF
53.936795500000002,216,0xFF,0x9A
53.936823041666663,216,0xFF,0xAC
53.936850583333332,216,0xFF,0x38
54.037778583333335,217,0xF4,0xFF
54.403498166666665,218,0x1A,0xFF
54.403525458333334,218,0x02,0xFF
54.403563583333330,218,0xFF,0x40
54.403590999999999,218,0xFF,0xA2
54.403618500000000,218,0xFF,0x38
54.504534541666665,219,0xF4,0xFF
54.870192666666668,220,0x1A,0xFF
54.870219958333337,220,0x02,0xFF
54.870258041666666,220,0xFF,0xF8
54.870285625000001,220,0xFF,0xBB
54.870313250000002,220,0xFF,0x38
54.971165916666664,221,0xF4,0xFF
55.336733958333333,222,0x1A,0xFF
55.336761250000002,222,0x02,0xFF
55.336799333333332,222,0xFF,0xA3
55.336826875000000,222,0xFF,0xA4
55.336854375000001,222,0xFF,0x38
55.437762249999999,223,0xF4,0xFF
55.803409583333334,224,0x1A,0xFF
55.803436875000003,224,0x02,0xFF
55.803474958333332,224,0xFF,0xB9
55.803502541666667,224,0xFF,0xAA
55.803530083333335,224,0xFF,0x38
55.904416041666664,225,0xF4,0xFF
56.270022375000003,226,0x1A,0xFF
56.270049666666665,226,0x02,0xFF
56.270087791666668,226,0xFF,0xEE
56.270115375000003,226,0xFF,0x90
56.270142874999998,226,0xFF,0x38
56.370994083333336,227,0xF4,0xFF
56.736597041666670,228,0x1A,0xFF
56.736624333333332,228,0x02,0xFF
56.736662416666668,228,0xFF,0x26
56.736689916666670,228,0xFF,0xB8
56.736717416666664,228,0xFF,0x38
56.837597416666668,229,0xF4,0xFF
57.203069249999999,230,0x1A,0xFF
57.203096500000001,230,0x02,0xFF
57.203134583333330,230,0xFF,0x77
57.203162166666665,230,0xFF,0x91
57.203189625000000,230,0xFF,0x38
57.304007624999997,231,0xF4,0xFF
57.670583333333333,232,0x1A,0xFF
57.670610583333335,232,0x02,0xFF
57.670648666666665,232,0xFF,0xA6
57.670676166666667,232,0xFF,0xA0
57.670703583333335,232,0xFF,0x38
57.771586833333330,233,0xF4,0xFF
58.137176250000003,234,0x1A,0xFF
