Time [s],Packet ID,MOSI,MISO
10.302479166666666,32,0xFF,0x03
10.302506624999999,32,0xFF,0x00
10.403380333333333,33,0xF3,0xFF
10.769063458333333,34,0x17,0xFF
10.769090791666667,34,0x02,0xFF
10.769128916666666,34,0xFF,0x8D
10.769156458333333,34,0xFF,0x04
10.769183916666666,34,0xFF,0x00
10.870106208333333,35,0xF3,0xFF
11.235860875000000,36,0x17,0xFF
11.235888208333334,36,0x02,0xFF
11.235926333333333,36,0xFF,0x1C
11.235953833333333,36,0xFF,0x03
11.235981291666667,36,0xFF,0x00
11.336917375000001,37,0xF3,0xFF
11.702561291666667,38,0x17,0xFF
11.702588583333334,38,0x02,0xFF
11.702626666666667,38,0xFF,0xA4
11.702654166666667,38,0xFF,0x04
11.702681583333334,38,0xFF,0x00
11.803575916666667,39,0xF3,0xFF
12.169303125000001,40,0x17,0xFF
12.169330416666666,40,0x02,0xFF
12.169368499999999,40,0xFF,0x3B
12.169396083333334,40,0xFF,0x03
12.169423541666667,40,0xFF,0x00
12.270337124999999,41,0xF3,0xFF
12.636049083333333,42,0x17,0xFF
12.636076375000000,42,0x02,0xFF
12.636114458333333,42,0xFF,0x44
12.636141916666666,42,0xFF,0x03
12.636169375000000,42,0xFF,0x00
12.737071833333333,43,0xF3,0xFF
13.102758375000001,44,0x17,0xFF
13.102785666666668,44,0x02,0xFF
13.102823750000001,44,0xFF,0x71
13.102851291666667,44,0xFF,0x03
13.102878750000000,44,0xFF,0x00
13.203812916666667,45,0xF3,0xFF
13.569531666666666,46,0x17,0xFF
13.569558958333333,46,0x02,0xFF
13.569597083333333,46,0xFF,0x97
13.569624624999999,46,0xFF,0x05
13.569652124999999,46,0xFF,0x00
13.670537375000000,47,0xF3,0xFF
14.036139583333334,48,0x17,0xFF
14.036166874999999,48,0x02,0xFF
14.036205000000001,48,0xFF,0xCA
14.036232541666667,48,0xFF,0x03
14.036260000000000,48,0xFF,0x00
14.137151291666667,49,0xF3,0xFF
14.502740416666667,50,0x17,0xFF
14.502767708333334,50,0x02,0xFF
14.502805750000000,50,0xFF,0xCA
14.502833291666667,50,0xFF,0x02
14.502860708333333,50,0xFF,0x00
14.603721750000000,51,0xF3,0xFF
14.969350541666667,52,0x17,0xFF
14.969377833333333,52,0x02,0xFF
14.969415916666666,52,0xFF,0xDD
14.969443541666667,52,0xFF,0x02
14.969470958333334,52,0xFF,0x00
15.070344708333334,53,0xF3,0xFF
15.435941750000000,54,0x17,0xFF
15.435969041666667,54,0x02,0xFF
15.436007125000000,54,0xFF,0x4C
15.436034625000000,54,0xFF,0x03
15.436062083333333,54,0xFF,0x00
15.536920541666667,55,0xF3,0xFF
15.902520166666667,56,0x17,0xFF
15.902547458333334,56,0x02,0xFF
15.902585583333334,56,0xFF,0x90
15.902613041666667,56,0xFF,0x02
15.902640458333334,56,0xFF,0x00
16.003551958333333,57,0xF3,0xFF
16.369114666666668,58,0x17,0xFF
16.369141916666667,58,0x02,0xFF
16.369180000000000,58,0xFF,0x2C
16.369207500000002,58,0xFF,0x03
16.369234916666667,58,0xFF,0x00
16.470096208333334,59,0xF3,0xFF
16.835664958333332,60,0x17,0xFF
16.835692250000001,60,0x02,0xFF
16.835730333333334,60,0xFF,0x41
16.835757833333332,60,0xFF,0x02
16.835785250000001,60,0xFF,0x00
16.936632124999999,61,0xF3,0xFF
17.303174916666666,62,0x17,0xFF
17.303202208333332,62,0x02,0xFF
17.303240291666668,62,0xFF,0x43
17.303267791666666,62,0xFF,0x02
17.303295166666668,62,0xFF,0x00
17.404136333333334,63,0xF3,0xFF
17.769704416666666,64,0x17,0xFF
17.769731708333332,64,0x02,0xFF
17.769769791666668,64,0xFF,0xE1
17.769797333333333,64,0xFF,0x02
17.769824750000002,64,0xFF,0x00
17.870689708333334,65,0xF3,0xFF
18.236256458333333,66,0x17,0xFF
18.236283749999998,66,0x02,0xFF
18.236321833333335,66,0xFF,0xD2
18.236349333333333,66,0xFF,0x02
18.236376750000002,66,0xFF,0x00
18.337238875000001,67,0xF3,0xFF
18.702832583333333,68,0x17,0xFF
18.702859875000001,68,0x02,0xFF
18.702897958333335,68,0xFF,0x65
18.702925458333333,68,0xFF,0x02
18.702952875000001,68,0xFF,0x00
18.803788166666667,69,0xF3,0xFF
19.169283750000002,70,0x17,0xFF
19.169311083333334,70,0x02,0xFF
19.169349166666667,70,0xFF,0xC0
19.169376625000002,70,0xFF,0x03
19.169404083333333,70,0xFF,0x00
19.270283124999999,71,0xF3,0xFF
19.635873041666667,72,0x17,0xFF
19.635900333333332,72,0x02,0xFF
19.635938416666665,72,0xFF,0xEE
19.635966041666666,72,0xFF,0x03
19.635993500000001,72,0xFF,0x00
19.736847458333333,73,0xF3,0xFF
20.102522499999999,74,0x17,0xFF
20.102549791666668,74,0x02,0xFF
20.102587916666668,74,0xFF,0x79
20.102615458333332,74,0xFF,0x03
20.102642916666667,74,0xFF,0x00
20.203537958333332,75,0xF3,0xFF
20.569271458333333,76,0x17,0xFF
20.569298791666668,76,0x02,0xFF
20.569336875000001,76,0xFF,0x35
20.569364458333332,76,0xFF,0x04
20.569391875000001,76,0xFF,0x00
20.670347541666668,77,0xF3,0xFF
21.036018583333334,78,0x17,0xFF
21.036045874999999,78,0x02,0xFF
21.036083958333332,78,0xFF,0xF0
21.036111458333334,78,0xFF,0x03
21.036138916666665,78,0xFF,0x00
21.137048499999999,79,0xF3,0xFF
21.502674083333332,80,0x17,0xFF
21.502701375000001,80,0x02,0xFF
21.502739416666667,80,0xFF,0x90
21.502766874999999,80,0xFF,0x04
21.502794291666667,80,0xFF,0x00
21.603650583333334,81,0xF3,0xFF
21.970254208333333,82,0x17,0xFF
21.970281499999999,82,0x02,0xFF
21.970319583333332,82,0xFF,0x2F
21.970347125000000,82,0xFF,0x04
21.970374541666665,82,0xFF,0x00
22.071214874999999,83,0xF3,0xFF
22.436792499999999,84,0x17,0xFF
22.436819791666668,84,0x02,0xFF
22.436857875000001,84,0xFF,0x8F
22.436885458333332,84,0xFF,0x04
22.436912875000001,84,0xFF,0x00
22.537779083333334,85,0xF3,0xFF
22.903421125000001,86,0x17,0xFF
22.903448375000000,86,0x02,0xFF
22.903486458333333,86,0xFF,0x2C
22.903513916666668,86,0xFF,0x04
22.903541333333333,86,0xFF,0x00
23.004406208333332,87,0xF3,0xFF
23.370076833333332,88,0x17,0xFF
23.370104083333334,88,0x02,0xFF
23.370142166666668,88,0xFF,0x69
23.370169708333332,88,0xFF,0x03
23.370197166666667,88,0xFF,0x00
23.471075791666667,89,0xF3,0xFF
23.836624458333333,90,0x17,0xFF
23.836651708333335,90,0x02,0xFF
23.836689791666668,90,0xFF,0xDF
23.836717416666666,90,0xFF,0x03
23.836744875000001,90,0xFF,0x00
23.937577000000001,91,0xF3,0xFF
24.302961583333332,92,0x17,0xFF
24.302988875000000,92,0x02,0xFF
24.303026916666667,92,0xFF,0x9E
24.303054499999998,92,0xFF,0x04
24.303081875000000,92,0xFF,0x00
24.403882791666668,93,0xF3,0xFF
24.770400208333335,94,0x17,0xFF
24.770427500000000,94,0x02,0xFF
24.770465583333333,94,0xFF,0x7D
24.770493166666668,94,0xFF,0x03
24.770520625000000,94,0xFF,0x00
24.871362749999999,95,0xF3,0xFF
25.236891666666665,96,0x17,0xFF
25.236918958333334,96,0x02,0xFF
25.236957041666667,96,0xFF,0xEC
25.236984583333335,96,0xFF,0x03
25.237012041666667,96,0xFF,0x00
25.337897750000000,97,0xF3,0xFF
25.703499833333332,98,0x17,0xFF
25.703527083333334,98,0x02,0xFF
25.703565166666667,98,0xFF,0xE0
25.703592666666665,98,0xFF,0x03
25.703620125000000,98,0xFF,0x00
25.804490250000001,99,0xF3,0xFF
26.170090875000000,100,0x17,0xFF
26.170118166666665,100,0x02,0xFF
26.170156208333335,100,0xFF,0xF8
26.170183791666666,100,0xFF,0x03
26.170211250000001,100,0xFF,0x00
26.271073833333332,101,0xF3,0xFF
26.636571833333335,102,0x17,0xFF
26.636599083333333,102,0x02,0xFF
26.636637125000000,102,0xFF,0xF6
26.636664750000001,102,0xFF,0x02
26.636692125000000,102,0xFF,0x00
26.737528333333334,103,0xF3,0xFF
27.103985208333334,104,0x17,0xFF
27.104012500000000,104,0x02,0xFF
27.104050583333333,104,0xFF,0x06
27.104078000000001,104,0xFF,0x03
27.104105458333333,104,0xFF,0x00
27.204999333333333,105,0xF3,0xFF
27.570446708333332,106,0x17,0xFF
27.570474000000001,106,0x02,0xFF
27.570512083333334,106,0xFF,0xF0
27.570539583333332,106,0xFF,0x02
27.570567000000000,106,0xFF,0x00
27.671407125000002,107,0xF3,0xFF
28.036821791666668,108,0x17,0xFF
28.036849083333333,108,0x02,0xFF
28.036887125000000,108,0xFF,0x77
28.036914708333335,108,0xFF,0x02
28.036942124999999,108,0xFF,0x00
28.137791833333335,109,0xF3,0xFF
28.503295416666667,110,0x17,0xFF
28.503322708333332,110,0x02,0xFF
28.503360833333332,110,0xFF,0x62
28.503388333333334,110,0xFF,0x02
28.503415749999998,110,0xFF,0x00
28.604312000000000,111,0xF3,0xFF
28.969923583333333,112,0x17,0xFF
28.969950874999999,112,0x02,0xFF
28.969988958333332,112,0xFF,0xF6
28.970016583333333,112,0xFF,0x03
28.970044041666668,112,0xFF,0x00
29.070934958333332,113,0xF3,0xFF
29.436774124999999,114,0x17,0xFF
29.436801416666668,114,0x02,0xFF
29.436839541666668,114,0xFF,0x80
29.436866958333333,114,0xFF,0x02
29.436894416666668,114,0xFF,0x00
29.537810624999999,115,0xF3,0xFF
29.903533750000001,116,0x17,0xFF
29.903561041666666,116,0x02,0xFF
29.903599083333333,116,0xFF,0xBC
29.903626666666668,116,0xFF,0x02
29.903654041666666,116,0xFF,0x00
30.004526041666665,117,0xF3,0xFF
30.370155874999998,118,0x17,0xFF
30.370183166666667,118,0x02,0xFF
30.370221250000000,118,0xFF,0x08
30.370248624999999,118,0xFF,0x04
30.370276041666667,118,0xFF,0x00
30.471172916666667,119,0xF3,0xFF
30.836750041666665,120,0x17,0xFF
30.836777333333334,120,0x02,0xFF
30.836815416666667,120,0xFF,0x6B
30.836842958333332,120,0xFF,0x04
30.836870416666667,120,0xFF,0x00
30.937766000000000,121,0xF3,0xFF
31.303467333333334,122,0x17,0xFF
31.303494624999999,122,0x02,0xFF
31.303532708333332,122,0xFF,0x2D
31.303560208333334,122,0xFF,0x04
31.303587624999999,122,0xFF,0x00
31.404461625000000,123,0xF3,0xFF
31.770051375000001,124,0x17,0xFF
31.770078666666667,124,0x02,0xFF
31.770116750000000,124,0xFF,0xDF
31.770144416666668,124,0xFF,0x03
31.770171833333333,124,0xFF,0x00
31.870992666666666,125,0xF3,0xFF
32.237483041666664,126,0x17,0xFF
32.237510333333333,126,0x02,0xFF
32.237548416666669,126,0xFF,0x31
32.237575874999997,126,0xFF,0x04
32.237603291666666,126,0xFF,0x00
32.338476624999998,127,0xF3,0xFF
32.704127291666666,128,0x17,0xFF
32.704154583333334,128,0x02,0xFF
32.704192666666664,128,0xFF,0xE1
32.704220208333332,128,0xFF,0x05
32.704247666666667,128,0xFF,0x00
32.805137791666667,129,0xF3,0xFF
33.170949458333332,130,0x17,0xFF
33.170976791666668,130,0x02,0xFF
33.171014916666664,130,0xFF,0x31
33.171042416666666,130,0xFF,0x03
33.171069875000001,130,0xFF,0x00
33.271995416666670,131,0xF3,0xFF
33.637802000000001,132,0x17,0xFF
33.637829291666669,132,0x02,0xFF
33.637867416666666,132,0xFF,0xA9
33.637895000000000,132,0xFF,0x02
33.637922416666669,132,0xFF,0x00
33.738875416666666,133,0xF3,0xFF
34.103662333333332,134,0x17,0xFF
34.103689625000001,134,0x02,0xFF
34.103727749999997,134,0xFF,0x66
34.103755291666666,134,0xFF,0x03
34.103782750000001,134,0xFF,0x00
34.204717875000000,135,0xF3,0xFF
34.570509625000000,136,0x17,0xFF
34.570536958333335,136,0x02,0xFF
34.570575041666665,136,0xFF,0x02
34.570602500000000,136,0xFF,0x03
34.570629958333335,136,0xFF,0x00
34.671577333333332,137,0xF3,0xFF
35.037374499999999,138,0x17,0xFF
35.037401791666667,138,0x02,0xFF
35.037439874999997,138,0xFF,0xD4
35.037467416666665,138,0xFF,0x02
35.037494833333334,138,0xFF,0x00
35.138399249999999,139,0xF3,0xFF
35.504183875000003,140,0x17,0xFF
35.504211166666664,140,0x02,0xFF
35.504249250000001,140,0xFF,0xDA
35.504276833333336,140,0xFF,0x02
35.504304249999997,140,0xFF,0x00
35.605211916666669,141,0xF3,0xFF
35.970944416666669,142,0x17,0xFF
35.970971708333330,142,0x02,0xFF
35.971009833333333,142,0xFF,0xBB
35.971037416666668,142,0xFF,0x02
35.971064833333337,142,0xFF,0x00
36.071989791666667,143,0xF3,0xFF
36.437834916666667,144,0x17,0xFF
36.437862208333335,144,0x02,0xFF
36.437900333333332,144,0xFF,0x9E
36.437927916666666,144,0xFF,0x03
36.437955375000001,144,0xFF,0x00
36.538902458333332,145,0xF3,0xFF
36.904823958333331,146,0x17,0xFF
36.904851250000000,146,0x02,0xFF
36.904889333333337,146,0xFF,0x95
36.904916874999998,146,0xFF,0x03
36.904944333333333,146,0xFF,0x00
37.005862791666665,147,0xF3,0xFF
37.370598874999999,148,0x17,0xFF
37.370626208333334,148,0x02,0xFF
37.370664291666664,148,0xFF,0x54
37.370691791666665,148,0xFF,0x02
37.370719208333334,148,0xFF,0x00
37.471617458333334,149,0xF3,0xFF
37.837275416666664,150,0x17,0xFF
37.837302708333333,150,0x02,0xFF
37.837340833333336,150,0xFF,0x56
37.837368374999997,150,0xFF,0x02
37.837395833333332,150,0xFF,0x00
37.938314833333337,151,0xF3,0xFF
38.304086624999997,152,0x17,0xFF
38.304113916666665,152,0x02,0xFF
38.304152000000002,152,0xFF,0x91
38.304179499999996,152,0xFF,0x02
38.304206916666665,152,0xFF,0x00
38.405128041666664,153,0xF3,0xFF
38.770886666666669,154,0x17,0xFF
38.770913958333331,154,0x02,0xFF
38.770952041666668,154,0xFF,0x02
38.770979500000003,154,0xFF,0x04
38.771006916666664,154,0xFF,0x00
38.871942333333337,155,0xF3,0xFF
39.237776375000003,156,0x17,0xFF
39.237803666666665,156,0x02,0xFF
39.237841750000001,156,0xFF,0x75
39.237869333333336,156,0xFF,0x03
39.237896791666664,156,0xFF,0x00
39.338844625000000,157,0xF3,0xFF
39.704692041666668,158,0x17,0xFF
39.704719333333337,158,0x02,0xFF
39.704757416666666,158,0xFF,0x1E
39.704784958333335,158,0xFF,0x03
39.704812416666670,158,0xFF,0x00
39.805749958333337,159,0xF3,0xFF
40.171584791666668,160,0x17,0xFF
40.171612083333336,160,0x02,0xFF
40.171650208333332,160,0xFF,0x7B
40.171677833333334,160,0xFF,0x02
40.171705250000002,160,0xFF,0x00
40.272635000000001,161,0xF3,0xFF
40.638344291666670,162,0x17,0xFF
40.638371583333331,162,0x02,0xFF
40.638409666666668,162,0xFF,0xE8
40.638437208333336,162,0xFF,0x03
40.638464624999997,162,0xFF,0x00
40.739388916666670,163,0xF3,0xFF
41.104294666666668,164,0x17,0xFF
41.104321958333337,164,0x02,0xFF
41.104360083333333,164,0xFF,0xF2
41.104387666666668,164,0xFF,0x04
41.104415083333336,164,0xFF,0x00
41.205356875000000,165,0xF3,0xFF
41.571192125000003,166,0x17,0xFF
41.571219416666665,166,0x02,0xFF
41.571257500000002,166,0xFF,0x3B
41.571285041666670,166,0xFF,0x04
41.571312458333331,166,0xFF,0x00
41.672231166666670,167,0xF3,0xFF
42.037974458333331,168,0x17,0xFF
42.038001791666666,168,0x02,0xFF
42.038039875000003,168,0xFF,0x12
42.038067333333331,168,0xFF,0x04
42.038094749999999,168,0xFF,0x00
42.138987083333333,169,0xF3,0xFF
42.504562208333333,170,0x17,0xFF
42.504589500000002,170,0x02,0xFF
42.504627583333331,170,0xFF,0x6A
42.504655124999999,170,0xFF,0x03
42.504682583333334,170,0xFF,0x00
42.605548208333332,171,0xF3,0xFF
42.971267291666663,172,0x17,0xFF
42.971294583333332,172,0x02,0xFF
42.971332666666669,172,0xFF,0x15
42.971360166666663,172,0xFF,0x03
42.971387624999998,172,0xFF,0x00
43.072275166666664,173,0xF3,0xFF
43.437877208333333,174,0x17,0xFF
43.437904500000002,174,0x02,0xFF
43.437942583333331,174,0xFF,0xC2
43.437970083333333,174,0xFF,0x01
43.437997500000002,174,0xFF,0x00
43.538883749999997,175,0xF3,0xFF
43.904491374999999,176,0x17,0xFF
43.904518666666668,176,0x02,0xFF
43.904556791666664,176,0xFF,0x62
43.904584291666666,176,0xFF,0x03
43.904611750000001,176,0xFF,0x00
44.005523458333336,177,0xF3,0xFF
44.371223375000000,178,0x17,0xFF
44.371250666666668,178,0x02,0xFF
44.371288749999998,178,0xFF,0x2E
44.371316291666666,178,0xFF,0x03
44.371343791666668,178,0xFF,0x00
44.472274708333330,179,0xF3,0xFF
44.838057166666665,180,0x17,0xFF
44.838084458333334,180,0x02,0xFF
44.838122541666664,180,0xFF,0x21
44.838149999999999,180,0xFF,0x04
44.838177375000001,180,0xFF,0x00
44.939066791666669,181,0xF3,0xFF
45.304776500000003,182,0x17,0xFF
45.304803791666664,182,0x02,0xFF
45.304841875000001,182,0xFF,0xB1
45.304869416666669,182,0xFF,0x03
45.304896874999997,182,0xFF,0x00
45.405817583333331,183,0xF3,0xFF
45.771528833333335,184,0x17,0xFF
45.771556124999996,184,0x02,0xFF
45.771594208333333,184,0xFF,0xDD
45.771621833333334,184,0xFF,0x03
45.771649291666670,184,0xFF,0x00
45.872520083333335,185,0xF3,0xFF
46.238125083333337,186,0x17,0xFF
46.238152374999999,186,0x02,0xFF
46.238190458333335,186,0xFF,0xE5
46.238218000000003,186,0xFF,0x03
46.238245458333331,186,0xFF,0x00
46.339058166666668,187,0xF3,0xFF
46.705566249999997,188,0x17,0xFF
46.705593541666666,188,0x02,0xFF
46.705631625000002,188,0xFF,0x74
46.705659166666663,188,0xFF,0x03
46.705686624999998,188,0xFF,0x00
46.806550583333333,189,0xF3,0xFF
47.172158125000003,190,0x17,0xFF
47.172185416666665,190,0x02,0xFF
47.172223500000001,190,0xFF,0xEC
47.172251083333336,190,0xFF,0x03
47.172278541666664,190,0xFF,0x00
47.273153250000000,191,0xF3,0xFF
47.638804000000000,192,0x17,0xFF
47.638831291666669,192,0x02,0xFF
47.638869416666665,192,0xFF,0x5D
47.638897000000000,192,0xFF,0x04
47.638924416666669,192,0xFF,0x00
47.739794916666668,193,0xF3,0xFF
48.105339708333332,194,0x17,0xFF
48.105367000000001,194,0x02,0xFF
48.105405083333331,194,0xFF,0xC7
48.105432624999999,194,0xFF,0x03
48.105460083333334,194,0xFF,0x00
48.206381874999998,195,0xF3,0xFF
48.572001583333332,196,0x17,0xFF
48.572028875000001,196,0x02,0xFF
48.572066958333330,196,0xFF,0x41
48.572094458333332,196,0xFF,0x04
48.572121833333334,196,0xFF,0x00
48.673009541666666,197,0xF3,0xFF
49.038636333333336,198,0x17,0xFF
49.038663624999998,198,0x02,0xFF
49.038701708333335,198,0xFF,0xC3
49.038729250000003,198,0xFF,0x02
49.038756666666664,198,0xFF,0x00
49.139612124999999,199,0xF3,0xFF
49.505273916666667,200,0x17,0xFF
49.505301208333336,200,0x02,0xFF
49.505339291666665,200,0xFF,0xEB
49.505366875000000,200,0xFF,0x02
49.505394291666668,200,0xFF,0x00
49.606311416666664,201,0xF3,0xFF
49.971978916666664,202,0x17,0xFF
49.972006208333333,202,0x02,0xFF
49.972044291666670,202,0xFF,0x87
49.972071833333331,202,0xFF,0x03
49.972099291666666,202,0xFF,0x00
50.072979875000001,203,0xF3,0xFF
50.438666249999997,204,0x17,0xFF
50.438693541666666,204,0x02,0xFF
50.438731625000003,204,0xFF,0x4E
50.438759166666664,204,0xFF,0x04
50.438786583333332,204,0xFF,0x00
50.539676624999998,205,0xF3,0xFF
50.905353208333331,206,0x17,0xFF
50.905380500000000,206,0x02,0xFF
50.905418583333336,206,0xFF,0x64
50.905446083333331,206,0xFF,0x04
50.905473458333333,206,0xFF,0x00
51.006373208333336,207,0xF3,0xFF
51.372004208333337,208,0x17,0xFF
51.372031499999999,208,0x02,0xFF
51.372069583333335,208,0xFF,0x83
51.372097083333337,208,0xFF,0x04
51.372124458333332,208,0xFF,0x00
51.472993000000002,209,0xF3,0xFF
51.838513708333330,210,0x17,0xFF
51.838540999999999,210,0x02,0xFF
51.838579083333336,210,0xFF,0xE8
51.838606624999997,210,0xFF,0x03
51.838634083333332,210,0xFF,0x00
51.939542166666669,211,0xF3,0xFF
52.305234874999996,212,0x17,0xFF
52.305262166666665,212,0x02,0xFF
52.305300291666668,212,0xFF,0x2C
52.305327791666670,212,0xFF,0x03
52.305355249999998,212,0xFF,0x00
52.406237208333330,213,0xF3,0xFF
52.771808041666667,214,0x17,0xFF
52.771835333333335,214,0x02,0xFF
52.771873416666665,214,0xFF,0xC6
52.771900916666667,214,0xFF,0x02
52.771928333333335,214,0xFF,0x00
52.872806249999996,215,0xF3,0xFF
53.238507208333331,216,0x17,0xFF
53.238534500000000,216,0x02,0xFF
53.238572625000003,216,0xFF,0x81
53.238600083333331,216,0xFF,0x02
53.238627500000000,216,0xFF,0x00
53.339530333333336,217,0xF3,0xFF
53.705365416666666,218,0x17,0xFF
53.705392750000001,218,0x02,0xFF
53.705430833333331,218,0xFF,0xB4
53.705458374999999,218,0xFF,0x02
53.705485833333334,218,0xFF,0x00
53.806387749999999,219,0xF3,0xFF
54.172152708333336,220,0x17,0xFF
54.172179999999997,220,0x02,0xFF
54.172218125000001,220,0xFF,0x83
54.172245625000002,220,0xFF,0x03
54.172273083333330,220,0xFF,0x00
54.273206375000001,221,0xF3,0xFF
54.639010583333331,222,0x17,0xFF
54.639037875000000,222,0x02,0xFF
54.639075958333336,222,0xFF,0xE2
54.639103541666664,222,0xFF,0x03
54.639130999999999,222,0xFF,0x00
54.740050208333336,223,0xF3,0xFF
55.105685416666667,224,0x17,0xFF
55.105712750000002,224,0x02,0xFF
55.105750833333332,224,0xFF,0x11
55.105778291666667,224,0xFF,0x03
55.105805708333335,224,0xFF,0x00
55.206678875000001,225,0xF3,0xFF
55.572199291666664,226,0x17,0xFF
55.572226583333332,226,0x02,0xFF
55.572264666666669,226,0xFF,0xF4
55.572292249999997,226,0xFF,0x03
55.572319708333332,226,0xFF,0x00
55.673156541666664,227,0xF3,0xFF
56.038666333333332,228,0x17,0xFF
56.038693625000001,228,0x02,0xFF
56.038731708333330,228,0xFF,0x3C
56.038759249999998,228,0xFF,0x03
56.038786708333333,228,0xFF,0x00
56.139666666666663,229,0xF3,0xFF
56.506391499999999,230,0x17,0xFF
56.506418791666668,230,0x02,0xFF
56.506456874999998,230,0xFF,0x55
56.506484416666666,230,0xFF,0x05
56.506511875000001,230,0xFF,0x00
56.607418375000002,231,0xF3,0xFF
56.972088833333331,232,0x17,0xFF
56.972116124999999,232,0x02,0xFF
56.972154166666670,232,0xFF,0xBC
56.972181749999997,232,0xFF,0x03
56.972209166666666,232,0xFF,0x00
57.073120125000003,233,0xF3,0xFF
57.439767375000002,234,0x17,0xFF
57.439794624999998,234,0x02,0xFF
57.439832708333334,234,0xFF,0x3D
57.439860291666669,234,0xFF,0x04
57.439887666666664,234,0xFF,0x00
57.540768541666665,235,0xF3,0xFF
57.906403541666670,236,0x17,0xFF
57.906430833333332,236,0x02,0xFF
57.906468916666668,236,0xFF,0x22
57.906496333333337,236,0xFF,0x03
57.906523791666665,236,0xFF,0x00
58.007381833333334,237,0xF3,0xFF
