Time [s],Packet ID,MOSI,MISO
230.656603625000002,961,0xF4,0xFF
231.022361875000001,962,0x1A,0xFF
231.022389187500011,962,0x02,0xFF
231.022427312500014,962,0xFF,0x18
231.022454750000009,962,0xFF,0xE1
231.022482312499989,962,0xFF,0x3A
231.123408624999996,963,0xF4,0xFF
231.489073062500012,964,0x1A,0xFF
231.489100374999992,964,0x02,0xFF
231.489138437500003,964,0xFF,0x25
231.489165937499990,964,0xFF,0x12
231.489193375000013,964,0xFF,0x3B
231.590093437500002,965,0xF4,0xFF
231.955786875000001,966,0x1A,0xFF
231.955814187500010,966,0x02,0xFF
231.955852249999992,966,0xFF,0xF8
231.955879874999994,966,0xFF,0x1D
231.955907375000010,966,0xFF,0x3B
232.056844124999998,967,0xF4,0xFF
232.422645375000002,968,0x1A,0xFF
232.422672687500011,968,0x02,0xFF
232.422710749999993,968,0xFF,0xF2
232.422738374999994,968,0xFF,0xE2
232.422765937500003,968,0xFF,0x3A
232.523735499999987,969,0xF4,0xFF
232.888612999999992,970,0x1A,0xFF
232.888640250000009,970,0x02,0xFF
232.888678375000012,970,0xFF,0x10
232.888705812500007,970,0xFF,0xD7
232.888733437500008,970,0xFF,0x3A
232.989645625000009,971,0xF4,0xFF
233.355452187499992,972,0x1A,0xFF
233.355479500000001,972,0x02,0xFF
233.355517625000005,972,0xFF,0xF7
233.355545250000006,972,0xFF,0xE6
233.355572875000007,972,0xFF,0x3A
233.456483812500011,973,0xF4,0xFF
233.822141062500009,974,0x1A,0xFF
233.822168374999990,974,0x02,0xFF
233.822206499999993,974,0xFF,0x3C
233.822234000000009,974,0xFF,0xDD
233.822261625000010,974,0xFF,0x3A
233.923166124999995,975,0xF4,0xFF
234.288841312500011,976,0x1A,0xFF
234.288868562499999,976,0x02,0xFF
234.288906687500003,976,0xFF,0x6A
234.288934250000011,976,0xFF,0xCF
234.288961875000012,976,0xFF,0x3A
234.389880937500010,977,0xF4,0xFF
234.755685437500006,978,0x1A,0xFF
